identificador_de_la_publicacion,identificador_de_la_cuenta,nombre_de_usuario_de_la_cuenta,nombre_de_la_cuenta,descripcion,duracion_segundos,hora_de_publicacion,enlace_permanente,tipo_de_publicacion,comentario_sobre_los_datos,fecha,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento
17900408684752379,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-06 08:40:00,,Historia de Instagram,,Total,547.0,1,0,4.0,0,546.0,,,,,-2.0
18066628033402030,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-10 08:30:00,,Historia de Instagram,,Total,672.0,0,0,5.0,0,692.0,,,,,-2.0
18305565391106696,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-07-12 14:07:00,,Historia de Instagram,,Total,507.0,1,0,10.0,0,400.0,,,,,-2.0
18371776633048933,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-07-12 14:18:00,,Historia de Instagram,,Total,379.0,1,0,2.0,0,287.0,,,,,-2.0
17855777558964003,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,25,2023-07-12 14:23:00,,Historia de Instagram,,Total,331.0,4,0,4.0,1,348.0,,,,,-2.0
17856843605960823,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Te invito a unirte a mi canal para tener contenido exclusivo sobre el poder de los sueños,0,2023-07-14 16:40:00,,Historia de Instagram,,Total,830.0,4,0,7.0,0,855.0,,,,,0.0
17869900055901912,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-17 08:06:00,,Historia de Instagram,,Total,917.0,2,0,12.0,1,941.0,,,,,-2.0
17852869742981811,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿ Te estás perdiendo de lo que comparto en mi canal?,0,2023-07-17 19:08:00,,Historia de Instagram,,Total,719.0,2,0,6.0,0,750.0,,,,,0.0
17969746913321821,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-07-18 20:43:00,,Historia de Instagram,,Total,435.0,1,0,3.0,0,423.0,,,,,-2.0
18012757243705713,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-07-18 20:46:00,,Historia de Instagram,,Total,308.0,2,0,3.0,0,292.0,,,,,-2.0
17963046668562127,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-19 08:50:00,,Historia de Instagram,,Total,492.0,1,0,2.0,0,462.0,,,,,-2.0
17874748949878124,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-20 16:36:00,https://instagram.com/stories/jessonirica/3151400181535219198,Historia de Instagram,,Total,335.0,0,0,1.0,0,293.0,3.0,,,,-2.0
17973676196406473,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-20 16:36:00,https://instagram.com/stories/jessonirica/3151400107698592304,Historia de Instagram,,Total,363.0,0,0,,0,303.0,,,,,-2.0
17849572332016851,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-20 16:36:00,https://instagram.com/stories/jessonirica/3151400083296258055,Historia de Instagram,,Total,407.0,1,0,,0,348.0,,,,,-2.0
17963197148562079,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-20 16:36:00,https://instagram.com/stories/jessonirica/3151400083178670176,Historia de Instagram,,Total,621.0,2,0,,0,544.0,,,,,-2.0
17974825862419588,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",En camino a cumplir un sueño,0,2023-07-21 17:33:00,,Historia de Instagram,,Total,724.0,2,0,6.0,0,733.0,,1.0,,,0.0
18013353838689725,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2023-07-21 17:33:00,,Historia de Instagram,,Total,451.0,1,0,3.0,0,414.0,,,,,-2.0
17991814586108957,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Mientras abordo el siguiente vuelo,0,2023-07-21 17:40:00,,Historia de Instagram,,Total,406.0,1,0,3.0,0,398.0,,,,,0.0
17894885714838940,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,4,2023-07-21 21:50:00,,Historia de Instagram,,Total,465.0,1,0,,0,431.0,,,,,-2.0
18304590826099394,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Navidad en Julio
Gracias @monicagamezwriter",0,2023-07-22 06:23:00,,Historia de Instagram,,Total,611.0,2,0,,0,608.0,,,,,0.0
17986234571228640,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-22 07:19:00,,Historia de Instagram,,Total,555.0,3,0,7.0,0,577.0,,,,,-2.0
17969726594335064,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","La última y 
nos vamos",10,2023-07-24 15:16:00,,Historia de Instagram,,Total,1510.0,2,0,10.0,0,1487.0,,,,,0.0
18379422070058477,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-07-27 19:47:00,,Historia de Instagram,,Total,721.0,1,0,2.0,0,722.0,,,,,-2.0
18002706016801540,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-08-03 13:31:00,,Historia de Instagram,,Total,711.0,3,0,19.0,0,736.0,,,,,-2.0
18003645379797478,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Logros en Youtube,3,2023-08-03 14:50:00,,Historia de Instagram,,Total,409.0,3,0,4.0,0,378.0,,,,,0.0
17891323760857337,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2023-08-04 07:38:00,,Historia de Instagram,,Total,547.0,3,0,6.0,0,538.0,,,,,-2.0
17925669140745151,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Me tocó asistir a la inauguración,9,2023-08-04 19:56:00,,Historia de Instagram,,Total,469.0,1,0,1.0,2,473.0,,,,,0.0
17986038284263695,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",El presidente municipal dando un discurso,8,2023-08-04 19:57:00,,Historia de Instagram,,Total,343.0,1,0,3.0,0,333.0,,,,,0.0
17998333198883768,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Salud!,6,2023-08-04 19:59:00,,Historia de Instagram,,Total,312.0,2,0,1.0,0,309.0,,,,,0.0
17964366287443181,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Mis compras,4,2023-08-04 20:02:00,,Historia de Instagram,,Total,297.0,4,0,1.0,0,283.0,,,,,0.0
17964957071414990,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,23,2023-08-04 20:07:00,,Historia de Instagram,,Total,277.0,2,0,2.0,3,274.0,,,,,-2.0
18054508651451719,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-08-07 07:29:00,,Historia de Instagram,,Total,724.0,6,0,11.0,0,657.0,,,,,-2.0
18103990501328023,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2023-08-07 13:39:00,,Historia de Instagram,,Total,507.0,0,0,5.0,0,483.0,,,,,-2.0
17982030215346788,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-08-07 19:02:00,,Historia de Instagram,,Total,331.0,4,0,1.0,0,322.0,,,,,-2.0
18220036261221190,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-08-08 18:48:00,https://instagram.com/stories/jessonirica/3165237393187253747,Historia de Instagram,,Total,529.0,6,0,2.0,0,495.0,3.0,,,,-2.0
17961612074622172,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Si están en Argentina me pueden escuchar al rato,0,2023-08-10 09:19:00,,Historia de Instagram,,Total,567.0,2,1,2.0,0,581.0,,,,,0.0
17963183906466717,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Gracias a @sumando2021 por el espacio de hoy,0,2023-08-10 15:04:00,,Historia de Instagram,,Total,563.0,1,0,3.0,0,579.0,,,2.0,,0.0
17842474851049633,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Qué tengas buen fin de semana!,5,2023-08-11 17:27:00,,Historia de Instagram,,Total,760.0,1,0,11.0,0,760.0,,,,,0.0
18019411981646887,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Aquí sacando 
Al  Sergio el Bailador",9,2023-08-12 20:22:00,,Historia de Instagram,,Total,983.0,2,0,6.0,0,975.0,,,,,0.0
18027276922588131,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Just saying,0,2023-08-12 20:43:00,,Historia de Instagram,,Total,744.0,3,0,5.0,0,749.0,,,,,0.0
18003984070823912,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-08-14 11:35:00,,Historia de Instagram,,Total,1782.0,1,0,10.0,2,1779.0,,,,,-2.0
18009288301871437,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,42,2023-08-18 13:45:00,,Historia de Instagram,,Total,507.0,3,0,2.0,1,515.0,1.0,,,,-2.0
18001129487058994,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Preparándome para una sesión de fotos para el lanzamiento de @magosdelcorazon,3,2023-08-19 14:44:00,,Historia de Instagram,,Total,1617.0,8,0,15.0,0,1377.0,,,2.0,,0.0
17977719671252230,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-08-20 13:13:00,,Historia de Instagram,,Total,1068.0,4,0,2.0,1,1034.0,,,,,-2.0
18306836962104384,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,4,2023-08-20 13:16:00,,Historia de Instagram,,Total,719.0,3,0,2.0,0,693.0,,,,,-2.0
18222530233222491,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,24,2023-08-21 11:12:00,,Historia de Instagram,,Total,591.0,8,0,4.0,2,608.0,,,,,-2.0
18029693566605447,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-08-31 14:03:00,,Historia de Instagram,,Total,1117.0,5,0,5.0,1,1062.0,,,,,-2.0
17992565546326833,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-01 18:26:00,,Historia de Instagram,,Total,624.0,0,0,7.0,1,657.0,,,,,-2.0
17969707445402684,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Comenzando bien mi cumpleaños,0,2023-09-02 10:54:00,,Historia de Instagram,,Total,1721.0,12,0,7.0,2,1731.0,,,,,0.0
17895209828860108,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-03 09:41:00,,Historia de Instagram,,Total,152.0,0,0,1.0,0,147.0,,,,,-2.0
17993127290187313,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2023-09-03 09:41:00,,Historia de Instagram,,Total,145.0,0,0,,0,147.0,,,,,-2.0
17995071296321027,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,11,2023-09-03 09:41:00,,Historia de Instagram,,Total,152.0,0,0,,0,146.0,,,,,-2.0
18193526146263828,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-03 09:41:00,,Historia de Instagram,,Total,248.0,0,0,3.0,0,254.0,,,,,-2.0
17900183381845446,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-03 09:41:00,,Historia de Instagram,,Total,165.0,0,0,,0,154.0,,,,,-2.0
17969842835394323,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-03 09:41:00,,Historia de Instagram,,Total,171.0,0,0,,0,157.0,,,,,-2.0
17858536736993842,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-03 09:41:00,,Historia de Instagram,,Total,178.0,1,0,,0,163.0,,,,,-2.0
17920427180785964,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2023-09-03 09:41:00,,Historia de Instagram,,Total,187.0,0,0,,0,164.0,,,,,-2.0
17882934821925793,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Un año más de vida, oportunidad para mirar todo lo que creé!",15,2023-09-03 09:41:00,,Historia de Instagram,,Total,395.0,1,0,,0,420.0,,,,,0.0
17915121479712958,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2023-09-03 09:41:00,,Historia de Instagram,,Total,207.0,0,0,1.0,0,194.0,,,,,-2.0
17843820720055033,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2023-09-03 09:41:00,,Historia de Instagram,,Total,161.0,0,0,1.0,0,154.0,,,,,-2.0
17872007282920564,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,33,2023-09-06 13:22:00,,Historia de Instagram,,Total,457.0,5,0,4.0,0,501.0,7.0,,,,-2.0
18001172585015864,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-07 17:43:00,,Historia de Instagram,,Total,551.0,2,0,4.0,0,567.0,,,,,-2.0
18094254910359915,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Hoy voy a estar regalando sueños,3,2023-09-10 09:48:00,,Historia de Instagram,,Total,795.0,3,0,4.0,0,718.0,,,,,0.0
18003303344057521,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Lista para
 regalar sueños",0,2023-09-10 11:42:00,,Historia de Instagram,,Total,583.0,2,0,2.0,0,595.0,,,,,0.0
18017298175783183,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Sueños
Despiertos",0,2023-09-10 16:47:00,,Historia de Instagram,,Total,531.0,2,0,2.0,1,534.0,,,,,0.0
17862903791964938,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-10 20:00:00,,Historia de Instagram,,Total,471.0,2,0,1.0,0,468.0,,,,,-2.0
17949804056570500,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-09-11 09:37:00,,Historia de Instagram,,Total,341.0,2,0,6.0,0,307.0,,,,,-2.0
18020639896671369,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2023-09-11 12:54:00,,Historia de Instagram,,Total,255.0,3,0,4.0,0,252.0,,1.0,,,-2.0
18076047331403956,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-12 13:59:00,,Historia de Instagram,,Total,517.0,2,0,2.0,0,521.0,,,,,-2.0
18276407002197909,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Mis conversaciones favoritas,0,2023-09-13 08:17:00,,Historia de Instagram,,Total,495.0,3,0,4.0,0,489.0,,,,,0.0
18020357773707086,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Gracias a quiénes asistieron a la charla. Pronto daré detalles sobre la próxima!,7,2023-09-15 12:06:00,https://instagram.com/stories/jessonirica/3192576436334514436,Historia de Instagram,,Total,169.0,0,0,,0,139.0,,,,,0.0
17946299786690785,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Gracias a quiénes asistieron a la charla. Pronto daré detalles sobre la próxima!,7,2023-09-15 12:06:00,https://instagram.com/stories/jessonirica/3192576388066488519,Historia de Instagram,,Total,193.0,1,0,,0,157.0,,,,,0.0
17884942343926388,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Gracias a quiénes asistieron a la charla. Pronto daré detalles sobre la próxima!,7,2023-09-15 12:06:00,https://instagram.com/stories/jessonirica/3192576325898656251,Historia de Instagram,,Total,306.0,1,0,3.0,0,263.0,,,,,0.0
17903586752778096,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-09-18 08:09:00,,Historia de Instagram,,Total,377.0,3,0,4.0,0,360.0,,,,,-2.0
17995863536009978,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Reflexiones que sólo pasan en mi canal.... ¿Ya te uniste?,0,2023-09-18 12:25:00,,Historia de Instagram,,Total,324.0,1,0,1.0,0,325.0,,,,,0.0
18025450498637193,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-19 20:13:00,,Historia de Instagram,,Total,590.0,1,0,7.0,1,584.0,,,,,-2.0
18004790053990917,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-19 21:42:00,,Historia de Instagram,,Total,338.0,1,0,3.0,0,328.0,,,,,-2.0
18016458298686788,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-09-20 15:03:00,,Historia de Instagram,,Total,292.0,3,0,3.0,0,275.0,,,,,-2.0
17981160458284160,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Buenos días 🌄,7,2023-09-21 07:39:00,,Historia de Instagram,,Total,435.0,3,0,1.0,0,436.0,,,,,0.0
17980188350307384,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿Qué tal tu viernes?,0,2023-09-22 10:26:00,,Historia de Instagram,,Total,721.0,1,0,8.0,0,756.0,,,,,0.0
17981819918449345,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Buscando material
Para mi siguiente video",5,2023-09-22 12:21:00,,Historia de Instagram,,Total,468.0,0,0,3.0,0,458.0,,1.0,,,0.0
18198380845283998,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿También les mandan videos de Jesús o sólo a mi?,0,2023-09-26 14:55:00,,Historia de Instagram,,Total,881.0,2,0,11.0,0,892.0,,,,,0.0
18007633861976857,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-09-29 09:58:00,,Historia de Instagram,,Total,456.0,1,0,5.0,0,462.0,,,,,-2.0
17890732667911799,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,10,2023-09-30 08:39:00,,Historia de Instagram,,Total,489.0,7,0,5.0,0,484.0,,,,,-2.0
18003913832026677,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Feliz día
Internacional del
Café!",0,2023-10-01 10:04:00,,Historia de Instagram,,Total,1989.0,7,0,9.0,0,2019.0,,,,,0.0
17896068728870481,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-10-02 10:17:00,,Historia de Instagram,,Total,414.0,2,0,,0,438.0,,,,,-2.0
18288805624123033,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2023-10-02 10:19:00,,Historia de Instagram,,Total,261.0,1,0,,1,245.0,,,,,-2.0
17996791787483100,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-10-02 10:20:00,,Historia de Instagram,,Total,232.0,1,0,,0,225.0,,,,,-2.0
17975166767348218,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2023-10-03 05:00:00,,Historia de Instagram,,Total,228.0,2,0,2.0,0,243.0,,,,,-2.0
17975277797544957,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Buen provecho,0,2023-10-04 13:57:00,,Historia de Instagram,,Total,1213.0,4,0,9.0,0,1221.0,,,,,0.0
17995514285247637,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Estoy colaborando en este entrenamiento presencial para @ekrmexico,0,2023-10-05 13:43:00,,Historia de Instagram,,Total,801.0,1,0,5.0,0,802.0,,,,,0.0
18307794460112164,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Bonita tarde,4,2023-10-11 16:26:00,,Historia de Instagram,,Total,528.0,4,0,10.0,0,513.0,,,,,0.0
18207687037262756,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Que tengas bonito fin de semana!,0,2023-10-14 17:30:00,,Historia de Instagram,,Total,5121.0,8,0,32.0,2,5180.0,,,,,0.0
17991251960141979,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Buenos días,0,2023-10-16 10:19:00,,Historia de Instagram,,Total,6409.0,8,0,21.0,0,6576.0,,,,,0.0
17885437439943819,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Buenos días,0,2023-10-19 09:17:00,,Historia de Instagram,,Total,1533.0,2,0,14.0,0,1623.0,,,,,0.0
17904784730850550,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Buenos días,0,2023-10-23 10:12:00,,Historia de Instagram,,Total,1567.0,3,0,6.0,0,1616.0,,,,,0.0
17998018973057596,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Adivina dónde estoy!,0,2023-10-25 17:58:00,,Historia de Instagram,,Total,2591.0,2,0,16.0,0,2619.0,,,,,0.0
18107075224352642,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2023-10-26 15:54:00,,Historia de Instagram,,Total,569.0,0,0,2.0,0,561.0,,,,,-2.0
17981686640325380,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-10-27 20:09:00,,Historia de Instagram,,Total,835.0,0,0,6.0,2,874.0,,,,,-2.0
17844089583086816,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-10-29 15:11:00,,Historia de Instagram,,Total,7241.0,5,0,29.0,0,7235.0,,,4.0,,-2.0
17994478157115556,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Si estás en  Estaré con @ekrmexico 
presentando @thelastecstaticdays",3,2023-10-30 11:16:00,,Historia de Instagram,,Total,275.0,0,0,1.0,0,271.0,,,,,0.0
18033088555615722,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Más detalles del portavasos en la siguiente historia 😽,0,2023-10-30 12:41:00,,Historia de Instagram,,Total,202.0,0,0,,0,198.0,,,,,0.0
18272236114082552,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Está bien bonito 😻,3,2023-10-30 12:44:00,,Historia de Instagram,,Total,174.0,1,0,,0,167.0,,,,,0.0
18007876934020700,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,20,2023-10-30 16:25:00,,Historia de Instagram,,Total,302.0,2,0,1.0,0,297.0,,,,,-2.0
17933108567670030,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Buenos días!,0,2023-10-31 08:00:00,,Historia de Instagram,,Total,412.0,6,0,,0,411.0,,,,,0.0
17999035880239455,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Gracias por seguirme!,0,2023-10-31 09:42:00,,Historia de Instagram,,Total,346.0,3,0,1.0,0,328.0,,,,,0.0
18016464256757499,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Es mi noche!,3,2023-10-31 15:15:00,,Historia de Instagram,,Total,331.0,4,0,,0,304.0,,,,,0.0
18011401732977697,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Provecho!,0,2023-10-31 16:37:00,,Historia de Instagram,,Total,307.0,2,0,,0,292.0,,,,,0.0
18034512256608070,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-10-31 17:08:00,,Historia de Instagram,,Total,273.0,1,0,1.0,0,268.0,,,,,-2.0
17966100773640496,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Chocolate,
pan de muerto
y café de Oaxaca",0,2023-11-01 10:15:00,,Historia de Instagram,,Total,537.0,4,0,2.0,0,528.0,,,,,0.0
18073948381420263,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Y quesadilla de chapulines,3,2023-11-01 10:17:00,,Historia de Instagram,,Total,382.0,2,0,,0,298.0,,,,,0.0
17857357266050528,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Una tlayuda para cerrar mi viaje a  Gracias @ekrmexico por la oportunidad,0,2023-11-01 15:23:00,,Historia de Instagram,,Total,1395.0,2,0,7.0,0,1404.0,,,,,0.0
17985411503290707,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Les presento  Un increíble proyecto para fomentar el autoestima en los niños y prevenir la depresión y ansiedad,21,2023-11-02 15:34:00,,Historia de Instagram,,Total,654.0,3,0,4.0,0,715.0,,,,,0.0
17873531243989876,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Provecho!,5,2023-11-03 20:01:00,,Historia de Instagram,,Total,2093.0,5,0,9.0,0,1978.0,,,,,0.0
18397182868016929,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Que los sueños
te acompañen",0,2023-11-05 14:10:00,,Historia de Instagram,,Total,1169.0,3,0,9.0,0,1200.0,,,,,0.0
18030727684722432,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Estoy muy orgullosa del trabajo que hacemos en @ekrmexico,0,2023-11-05 16:04:00,,Historia de Instagram,,Total,831.0,1,0,3.0,0,852.0,,,,,0.0
17978848769605923,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Soñé con varios perros que hablaban,0,2023-11-08 09:14:00,,Historia de Instagram,,Total,843.0,1,0,9.0,0,844.0,,,,,0.0
